Macalister_Domari_1914,127559,129283,lắherdă bárūs nimráski mŭḡărḗma.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,129283,131753,"Mīndṓsis nimr, ḳal",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,131753,133784," ""Abu Ḥắsăn, kḗkă mắrdōr bárōm?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,133784,135295,"""ắmă nī ḥrṓmi gṓrwi""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,135295,137819,"""Atū illi iktōr făsádi""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,137819,143654,Lắherdă nimr fū́rwē pălḗstik;,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,143654,147251,"kal; ""Abū Ḥắsăn, kérēk ămákă yikák miθl á͡urăki?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,147251,150029,"Rū́dră Ắbū Ḥắsăn ""Kérămiː",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,150029,151887,"năn ămákă štar bắkră gắrdă,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,151887,152963,"mắrēsăn,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,152963,158130,"tă-kérăm ăbŭrkắră fū́rwek.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
